,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
47,000066,CHINA GREATWALL TE,12.46,-0.88%,-0.11,46038000.0,573639000.0,40548000000.0,22.75%,N/A,-0.02,15905.0,Electronic Technology
48,000068,SHENZHEN HUAKONG S,3.61,-0.55%,-0.02,12817000.0,46271000.0,3654000000.0,-1.89%,N/A,-0.23,N/A,Distribution Services
49,000069,SHENZHEN OVERSEAS,4.75,-0.21%,-0.01,25951000.0,123269000.0,38260000000.0,-12.82%,N/A,-1.42,19713.0,Finance
50,000070,SHN SDG INFORMA,8.02,-2.20%,-0.18,15523000.0,124491000.0,6926000000.0,11.11%,N/A,-0.01,3205.0,Producer Manufacturing
51,000078,SHN NEPTUNUS BIO,3.24,0.93%,0.03,32829000.0,106366000.0,8446000000.0,-5.31%,N/A,-0.39,9874.0,Distribution Services
52,000088,SHN YAN TIAN PORT,5.01,-0.79%,-0.04,4441000.0,22248000.0,11358000000.0,2.64%,23.85,0.21,N/A,Transportation
53,000089,SHN AIRPORT,7.24,-0.69%,-0.05,5649000.0,40902000.0,14950000000.0,7.05%,N/A,-0.46,4566.0,Transportation
54,000090,SHN TAGEN GROUP,6.40,2.07%,0.13,69077000.0,442094000.0,11715000000.0,15.69%,9.52,0.67,14974.0,Consumer Durables
55,000096,SHENZHEN GUANGJU E,8.46,-1.51%,-0.13,1221000.0,10332000.0,4536000000.0,-7.34%,80.04,0.11,N/A,Utilities
56,000099,CITIC OFFSHORE HEL,8.68,-2.80%,-0.25,17024000.0,147769000.0,6928000000.0,8.24%,35.11,0.25,1064.0,Transportation
57,000100,TCL TECHNOLOGY GRO,4.05,-2.41%,-0.10,204823000.0,829532000.0,77789000000.0,25.46%,N/A,-0.10,69828.0,Electronic Technology
58,000151,CHINA NAT COMP PLA,12.49,-0.08%,-0.01,3858000.0,48190000.0,4216999999.9999995,1.96%,N/A,-1.33,1149.0,Distribution Services
59,000153,ANHUI FENGYUAN PHA,9.40,0.97%,0.09,6026000.0,56647000.0,3092000000.0,21.24%,19.75,0.48,4654.0,Health Technology
60,000155,SICHUAN NEW ENERGY,14.32,-0.49%,-0.07,4614000.0,66077000.0,21239000000.0,-34.11%,25.33,0.57,2752.0,Process Industries
61,000156,WASU MEDIA HOLDING,9.03,-1.31%,-0.12,7324000.0,66138000.00000001,16954000000.0,27.26%,N/A,0.40,12260.0,Consumer Services
62,000157,ZOOMLION HVY IND S,6.71,-1.03%,-0.07,35518000.0,238325000.0,54063000000.0,13.92%,26.01,0.26,25283.0,Producer Manufacturing
63,000158,SHIJIAZHUANG CHAN,7.04,-1.54%,-0.11,32692999.999999996,230158000.0,11400000000.0,10.68%,N/A,-0.13,4573.0,Technology Services
64,000159,XINJIANG INTL IND,6.57,-0.45%,-0.03,3471000.0,22807000.0,3173000000.0,-20.77%,11.21,0.59,N/A,Distribution Services
65,000166,SHENWAN HONGYUAN G,5.08,-0.59%,-0.03,90941000.0,461978000.0,119048000000.0,26.43%,45.60,0.11,11813.0,Finance
66,000301,JIANGSU EASTERN SH,12.62,-0.79%,-0.10,11140000.0,140589000.0,84095000000.0,-38.33%,149.53,0.10,27441.0,Utilities
67,000333,MIDEA GROUP CO LTD,57.56,0.98%,0.56,15143000.0,871655000.0,394610000000.0,8.63%,12.95,4.46,166243.0,Consumer Durables
68,000338,WEICHAI POWER CO,12.78,-0.39%,-0.05,21870000.0,279494000.0,106054000000.0,7.43%,19.13,0.67,46442.0,Producer Manufacturing
69,000400,XJ ELECTRIC,21.81,-0.82%,-0.18,6026000.0,131422000.0,22408000000.0,1.66%,27.22,0.80,5652.0,Producer Manufacturing
70,000401,TANGSHAN JIDONG CE,8.18,0.62%,0.05,9825000.0,80372000.0,21611000000.0,-15.41%,27.51,0.30,22385.0,Non-Energy Minerals
71,000402,FINANCIAL STREET H,5.01,-0.40%,-0.02,10284000.0,51521000.0,15034000000.0,-8.71%,N/A,-0.10,2644.0,Finance
72,000403,PACIFIC SHUANGLIN,19.48,0.52%,0.10,2057999.9999999998,40092000.0,14131000000.0,-0.15%,26.46,0.74,2093.0,Health Technology
73,000404,CHANGHONG HUAYI CO,6.28,-4.41%,-0.29,24029000.0,150902000.0,4573000000.0,8.96%,12.57,0.50,7483.0,Producer Manufacturing
74,000407,SHANDONG SHENGLI,3.69,-1.07%,-0.04,5819000.0,21471000.0,3283000000.0,-4.85%,22.62,0.16,2065.0,Utilities
75,000408,ZANGGE MINING CO L,24.30,-0.29%,-0.07,4056000.0,98555000.0,36527000000.0,-28.60%,7.11,3.42,1575.0,Producer Manufacturing
76,000409,YUNDING TECHNOLOGY,8.61,-1.03%,-0.09,5336000.0,45947000.0,5779000000.0,74.81%,111.82,0.08,1050.0,Non-Energy Minerals
77,000410,SHENYANG MACHINE T,7.40,-7.27%,-0.58,27341000.0,202325000.0,16477000000.0,84.95%,N/A,-0.02,2830.0,Producer Manufacturing
78,000411,ZHEJIANG INTL GP C,12.75,1.51%,0.19,5179000.0,66036000.0,6349000000.0,100.50%,19.76,0.73,2781.0,Health Technology
79,000413,DONGXU OPTOELECTRO,1.92,-1.03%,-0.02,85164000.0,163514000.0,10634000000.0,-2.70%,N/A,-0.24,3482.0,Electronic Technology
80,000415,BOHAI LEASING CO,2.81,-1.06%,-0.03,119192000.0,334929000.0,17515000000.0,45.06%,N/A,-0.16,N/A,Finance
81,000416,MINSHENG HOLDINGS,2.18,-0.91%,-0.02,5681000.0,12384000.0,1170000000.0,-36.78%,N/A,-0.05,N/A,Retail Trade
82,000417,HEFEI DEPARTMENT S,5.67,-1.22%,-0.07,10909000.0,61856000.0,4477000000.0,33.80%,25.51,0.22,7610.0,Retail Trade
83,000419,C/TONGCHENG HOLD C,5.73,-2.55%,-0.15,16405000.000000002,94000000.0,3196000000.0,18.31%,24.59,0.23,1445.0,Retail Trade
84,000420,JILIN CHEMICAL FIB,3.52,-1.68%,-0.06,15022000.0,52877000.0,8803000000.0,-26.64%,N/A,-0.01,4857.0,Process Industries
85,000421,NANJING PUBLIC UTI,5.19,-1.14%,-0.06,5560000.0,28858000.0,3036000000.0,1.34%,41.62,0.12,3000.0,Finance
86,000422,HUBEI YIHUA CHEM,12.31,0.08%,0.01,4474000.0,55079000.0,13012000000.0,-25.18%,6.33,1.94,7943.0,Process Industries
87,000423,DONG-E-E-JIAO CO,53.42,-1.86%,-1.01,5719000.0,305504000.0,34505000000.0,49.29%,N/A,1.56,3703.0,Health Technology
88,000425,XCMG CONSTRUCTION,6.72,-0.44%,-0.03,45170000.0,303544000.0,79759000000.0,82.14%,22.40,0.30,27457.0,Producer Manufacturing
89,000426,INNER MONGOLIA XIN,9.03,-0.99%,-0.09,14695000.0,132697000.0,16754999999.999998,24.08%,130.49,0.07,1020.0,Non-Energy Minerals
90,000428,HUATIAN HOTEL GP,4.43,-1.99%,-0.09,13189000.0,58425000.0,4606000000.0,15.60%,N/A,-0.32,2811.0,Consumer Services
91,000429,GUANGDONG PROV EXP,7.42,-0.54%,-0.04,4139999.9999999995,30717000.0,14866000000.0,2.63%,12.35,0.60,3082.0,Industrial Services
92,000430,ZHANG JIA JIE TOUR,7.58,-2.45%,-0.19,6861000.0,52009000.0,3145000000.0,29.07%,N/A,-0.56,N/A,Consumer Services
93,000488,SHANDONG CHENMING,5.01,-0.40%,-0.02,6435000.0,32241000.0,10837000000.0,-7.07%,N/A,-0.10,10855.0,Process Industries
94,000498,SHANDONG HI-SPEE,6.90,0.00%,0.00,5121000.0,35338000.0,10771000000.0,-16.54%,4.30,1.61,28735.0,Industrial Services
95,000501,WUSHANG GROUP CO L,9.88,-0.30%,-0.03,4978000.0,49179000.0,7621000000.0,-2.75%,29.14,0.34,9320.0,Retail Trade
96,000503,CHINA REFORM HEALT,12.57,3.12%,0.38,37081000.0,466114000.0,11049000000.0,34.28%,N/A,-0.09,1656.0,Technology Services
97,000504,NANHUA BIO-MEDICIN,11.51,-0.52%,-0.06,1417000.0,16315000.000000002,3605000000.0,-22.04%,N/A,-0.05,N/A,Retail Trade
98,000505,HAINAN JINGLIANG,8.12,-1.58%,-0.13,9831000.0,79824000.0,5620000000.0,-4.25%,41.66,0.19,2689.0,Industrial Services
99,000506,ZHONGRUN RESOURCES,4.77,-4.02%,-0.20,75860000.0,361851000.0,4617000000.0,49.25%,N/A,-0.05,1302.0,Finance
100,000507,ZHUHAI PORT HOLDIN,5.56,-0.36%,-0.02,4110000.0000000005,22852000.0,4731000000.0,0.72%,16.52,0.34,N/A,Transportation
101,000509,HUASU HOLDINGS,3.39,-1.74%,-0.06,3653000.0,12383000.0,3702000000.0,-13.10%,N/A,-0.01,N/A,Electronic Technology
102,000510,SICHUAN XINJINLU G,5.63,-0.35%,-0.02,3898000.0,21943000.0,3340000000.0,-11.99%,N/A,-0.07,2405.0,Process Industries
103,000513,LIVZON PHARMACEUTI,33.35,2.11%,0.69,10519000.0,350818000.0,27183000000.0,4.72%,16.08,2.07,9005.0,Health Technology
104,000514,CHONGQING YUKAIFA,4.94,-1.59%,-0.08,43027000.0,212553000.0,4236000000.0,21.55%,22.21,0.22,N/A,Finance
105,000516,XIAN INTERNATIONAL,8.77,2.81%,0.24,21488000.0,188448000.0,19219000000.0,-17.23%,N/A,-0.37,7750.0,Health Services
106,000517,RONGAN PROPERTY CO,3.24,-0.61%,-0.02,25837000.0,83711000.0,10380000000.0,12.03%,13.13,0.25,N/A,Finance
107,000518,JIANGSU SIHUAN BIO,3.05,10.11%,0.28,37467000.0,114275000.0,2852000000.0,-11.22%,N/A,-0.04,N/A,Health Technology
108,000519,NORTH INDUSTRIES G,17.23,-0.06%,-0.01,6304000.0,108621000.0,24008000000.0,-48.81%,47.68,0.36,8510.0,Electronic Technology
109,000520,CHANG JIANG SHIPPI,3.05,-0.33%,-0.01,2635000.0,8038000.0,3097000000.0,-2.86%,180.47,0.02,N/A,Transportation
110,000521,CHANGHONG MEILING,6.47,-2.27%,-0.15,18266000.0,118178000.0,6215000000.0,55.23%,18.41,0.35,14322.0,Consumer Durables
111,000523,LONKEY INDUSTRIAL,3.49,-1.41%,-0.05,10076000.0,35164000.0,6498000000.0,16.47%,N/A,-0.03,N/A,Process Industries
112,000524,GUANGZHOU LINGNAN,10.61,-1.76%,-0.19,3260000.0,34584000.0,7238000000.0,19.07%,N/A,-0.14,4515.0,Consumer Services
113,000525,NANJING RED SUN CO,9.44,-1.15%,-0.11,1694000.0,15991000.0,5546000000.0,-40.28%,12.52,0.75,2951.0,Process Industries
114,000526,XUEDA (XIAMEN) EDU,27.45,-0.83%,-0.23,2535000.0,69597000.0,3380000000.0,92.65%,218.38,0.13,4613.0,Finance
115,000528,GUANGXI LIUGONG MA,7.66,-2.67%,-0.21,14738000.0,112889000.0,15290000000.0,26.69%,N/A,0.37,16488.0,Producer Manufacturing
116,000529,GUANGDONG GUANGHON,6.68,-1.91%,-0.13,4707000.0,31441000.0,3976000000.0,8.27%,4.40,1.52,N/A,Distribution Services
117,000530,BINGSHAN REFRIGERA,5.42,-1.28%,-0.07,9402000.0,50961000.0,3678000000.0,9.84%,81.02,0.07,2158.0,Producer Manufacturing
118,000531,GUANGZHOU HENGYUN,6.98,-1.13%,-0.08,4414000.0,30810000.0,5804000000.0,-11.75%,88.02,0.08,1144.0,Utilities
119,000532,ZHUHAI HUAJIN CAPI,11.71,-0.59%,-0.07,5060000.0,59250000.0,4061000000.0,5.65%,28.04,0.42,N/A,Producer Manufacturing
120,000533,GUANGDONG SHUNNA E,4.06,-1.69%,-0.07,11549000.0,46887000.0,2853000000.0,-12.50%,75.05,0.05,1252.0,Producer Manufacturing
121,000534,WEDGE INDUSTRIAL C,12.78,0.55%,0.07,4733000.0,60492000.0,6429000000.0,-10.43%,50.51,0.26,N/A,Finance
122,000536,CPT TECHNOLOGY (G,1.93,-1.03%,-0.02,13662000.0,26367000.0,5394000000.0,-8.45%,N/A,-0.52,2062.0,Electronic Technology
123,000537,CHINA GREEN ELECTR,12.08,-0.41%,-0.05,3863000.0,46671000.0,22592000000.0,1.17%,30.74,0.39,N/A,Finance
124,000538,YUNNAN BAIYAO GRP,54.45,0.41%,0.22,6997000.0,380971000.0,97444000000.0,0.06%,26.95,2.02,8781.0,Health Technology
125,000539,GUANGDONG ELECTRIC,7.12,0.28%,0.02,13627000.0,97026000.0,33487000000.0,71.07%,N/A,-0.47,8837.0,Utilities
126,000541,FOSHAN ELECTRICAL,5.59,-1.06%,-0.06,4573000.0,25565000.0,6463000000.0,-18.55%,31.98,0.18,12891.0,Electronic Technology
127,000543,AN HUI WENERGY CO,6.53,-2.97%,-0.20,23429000.0,152994000.0,15256000000.0,38.19%,35.80,0.18,3647.0,Utilities
128,000544,CENTRAL PLAINS ENV,7.79,-0.26%,-0.02,5322000.0,41458000.0,7612000000.0,21.65%,16.55,0.47,1808.0,Industrial Services
129,000545,GPRO TITANIUM INDU,3.09,-1.28%,-0.04,5582000.0,17247000.0,3089000000.0,-39.58%,N/A,-0.26,1346.0,Process Industries
130,000546,JINYUAN EP CO LTD,6.74,0.90%,0.06,5942000.0,40051000.0,5202000000.0,-63.13%,N/A,-0.27,1145.0,Industrial Services
131,000547,ADDSINO CO LTD,9.45,-0.42%,-0.04,7417000.0,70092000.0,15169000000.0,-29.93%,N/A,-0.14,3167.0,Electronic Technology
132,000548,HUNAN INVESTMENT,5.16,-1.34%,-0.07,5256000.0,27120000.0,2611000000.0,16.22%,56.03,0.09,N/A,Industrial Services
133,000550,JIANGLING MOTORS,18.09,-0.11%,-0.02,14681000.0,265584999.99999997,11565000000.0,6.96%,N/A,1.38,13118.0,Consumer Durables
134,000551,CREATE TECH & SCIE,9.95,-0.80%,-0.08,2184000.0,21729000.0,4051999999.9999995,5.14%,24.24,0.41,2952.0,Producer Manufacturing
135,000552,GANSU ENERGY CHEMI,3.30,-0.60%,-0.02,15706000.0,51830000.0,15154000000.0,57.90%,2.64,1.29,23248.0,Energy Minerals
136,000553,ADAMA LTD,8.38,-1.18%,-0.10,2709000.0,22697000.0,18942000000.0,-23.05%,73.70,0.11,9208.0,Process Industries
137,000554,SINOPEC SD TAI PET,5.75,-1.54%,-0.09,4978000.0,28624000.0,2808000000.0,6.18%,195.58,0.03,1099.0,Energy Minerals
138,000555,DIGITAL CHINA INFO,12.22,2.17%,0.26,16805000.0,205358000.0,11571000000.0,4.64%,62.99,0.19,13889.0,Technology Services
139,000557,NINGXIA WESTERN VE,5.19,-0.95%,-0.05,4927000.0,25569000.0,7642000000.0,20.46%,30.73,0.17,1092.0,Transportation
140,000558,LANDER SPORTS DEVE,3.08,-1.91%,-0.06,20844000.0,64199000.0,4048000000.0,13.77%,N/A,-0.02,N/A,Finance
141,000559,WANXIANG QIANCHAO,5.46,-0.55%,-0.03,8247999.999999999,45034000.0,18138000000.0,-10.59%,22.29,0.24,9101.0,Producer Manufacturing
142,000560,5I5J HOLDING GROUP,3.09,0.65%,0.02,66846999.99999999,206559000.0,7231000000.0,21.34%,N/A,-0.01,33820.0,Retail Trade
143,000561,SHAANXI FENGHUOP,9.31,-0.32%,-0.03,7151000.0,66571000.0,5616000000.0,-9.23%,49.36,0.19,2884.0,Commercial Services
144,000563,SHAANXI INTERNATIO,3.37,-0.88%,-0.03,53930000.0,181743000.0,17388000000.0,45.73%,15.35,0.22,N/A,Finance
145,000564,CCOOP GROUP CO LTD,1.25,-3.10%,-0.04,157164000.0,196456000.0,24723000000.0,30.30%,N/A,-0.05,3619.0,Retail Trade
146,000565,CHONGQING SANXIA P,6.00,-2.76%,-0.17,5590000.0,33537999.999999996,2675000000.0,-19.03%,N/A,-0.04,N/A,Process Industries
147,000566,HAINAN HAIYAO CO,4.89,1.24%,0.06,18990000.0,92861000.0,6265000000.0,6.15%,193.28,0.03,2247.0,Health Technology
148,000567,HAINAN HAIDE CAPIT,13.49,0.37%,0.05,4287000.0,57835000.0,18117000000.0,23.34%,23.78,0.57,N/A,Finance
149,000568,LUZHOU LAO JIAO CO,237.30,0.59%,1.40,4037000.0,957905000.0,347242000000.0,7.16%,31.03,7.65,3605.0,Consumer Non-Durables
150,000570,CHANGCHAI CO,5.81,-1.36%,-0.08,11776000.0,68419000.0,3564000000.0,13.36%,31.14,0.19,N/A,Producer Manufacturing
151,000571,SUNDIRO HOLDING CO,2.51,-2.71%,-0.07,15670000.0,39332000.0,2100000000.0,6.17%,N/A,-0.11,2877.0,Energy Minerals
152,000572,HAIMA AUTOMOBILE C,5.10,0.39%,0.02,150417000.0,767126000.0,8355000000.0,-14.91%,N/A,-0.95,1997.0,Consumer Durables
153,000573,DONGGUAN WINNERWAY,3.82,-2.05%,-0.08,58676000.0,224144000.0,2489000000.0,27.04%,43.36,0.09,N/A,Finance
154,000576,GUANGDONG GANHUA S,10.19,-0.88%,-0.09,2065999.9999999998,21049000.0,4459000000.0,-27.23%,39.12,0.27,N/A,Process Industries
155,000581,WEIFU HIGH-TECH,17.37,-0.34%,-0.06,3643000.0,63270000.0,15720000000.0,-12.30%,245.34,0.07,2681.0,Producer Manufacturing
156,000582,BEIBU GULF PORT CO,7.98,-0.75%,-0.06,4240000.0,33832000.0,14174000000.0,8.20%,N/A,0.62,8682.0,Transportation
157,000584,JIANGSU HAGONG INT,4.89,1.88%,0.09,14567000.0,71231000.0,3652000000.0,-37.01%,N/A,-0.93,1202.0,Process Industries
158,000586,SICHUAN HUIYUAN OP,14.95,-2.03%,-0.31,3265000.0,48819000.0,2952000000.0,57.97%,148.61,0.10,N/A,Producer Manufacturing
159,000589,GUI ZHOU TYRE CO,6.97,-0.29%,-0.02,13973000.0,97393000.0,8019000000.0,40.33%,20.81,0.42,6362.0,Consumer Durables
160,000590,TUS- PHARMACEUTICA,8.78,2.21%,0.19,4347000.0,38166000.0,2057000000.0,-4.13%,171.82,0.05,1309.0,Health Technology
161,000591,CECEP SOLAR ENERGY,6.51,-0.61%,-0.04,19194000.0,124952000.0,25605000000.0,-21.87%,15.11,0.43,2078.0,Utilities
162,000592,ZHONGFU STRAITS (P,2.59,0.78%,0.02,62307000.0,161375000.0,4965000000.0,-11.07%,N/A,-0.12,1091.0,Non-Energy Minerals
163,000593,DELONG COMPOSITE E,7.14,-1.38%,-0.10,2912000.0,20794000.0,2596000000.0,19.28%,51.52,0.14,1028.0,Utilities
164,000595,BAOTA INDUSTRY CO,5.28,-1.12%,-0.06,7564000.0,39937000.0,5977000000.0,-5.82%,N/A,-0.09,N/A,Producer Manufacturing
165,000596,ANHUI GUJING DISTL,271.63,1.32%,3.53,1154000.0,313325000.0,125504000000.0,7.64%,39.73,6.84,11310.0,Consumer Non-Durables
166,000597,NORTHEAST PHARMACE,5.38,0.94%,0.05,12274000.0,66035000.0,8164999999.999999,11.31%,20.61,0.26,6694.0,Health Technology
167,000598,CHENGDU XINGRONG E,5.49,-0.18%,-0.01,8026999.999999999,44070000.0,16324000000.000002,12.91%,9.98,0.55,4698.0,Utilities
168,000599,QINGDAO DOUBLESTAR,4.30,-2.27%,-0.10,8650000.0,37197000.0,3594000000.0,3.77%,N/A,-0.68,4197.0,Consumer Durables
169,000600,H/JIONTO ENERGY IN,6.43,-2.72%,-0.18,34793000.0,223717000.0,11843000000.0,36.29%,N/A,-0.06,5239.0,Utilities
170,000601,GUANGDONG SHAONENG,4.54,-1.09%,-0.05,3316000.0,15053000.0,4960000000.0,-25.00%,N/A,-0.16,4403.0,Utilities
171,000603,SHENGDA RESOURCES,13.40,-3.18%,-0.44,9063000.0,121439000.0,9549000000.0,14.66%,26.74,0.50,1565.0,Non-Energy Minerals
172,000605,BOHAI WATER INDUST,6.48,0.31%,0.02,5000000.0,32401000.000000004,2278000000.0,2.38%,116.34,0.06,1330.0,Utilities
173,000607,ZHEJIANG HUAMEI HO,5.14,-2.84%,-0.15,16038000.0,82437000.0,5384000000.0,19.68%,59.98,0.09,2962.0,Consumer Services
174,000608,YANG GUANG CO LT,3.15,0.00%,0.00,21622000.0,68110000.0,2362000000.0,12.10%,N/A,-0.52,N/A,Non-Energy Minerals
175,000609,BEIJING ZODI INVES,5.37,-6.12%,-0.35,45642000.0,245099000.0,1712000000.0,14.17%,N/A,-0.93,N/A,Finance
176,000610,XI'AN TOURISM CO.,17.12,-2.45%,-0.43,10278000.0,175951000.0,4155000000.0000005,103.12%,N/A,-0.69,N/A,Consumer Services
177,000612,JIAOZUO WANFANG AL,5.25,-0.94%,-0.05,4219000.0,22149000.0,6319000000.0,-15.87%,50.53,0.10,2240.0,Non-Energy Minerals
178,000615,AOYUAN BEAUTY VALL,3.23,4.87%,0.15,32766000.0,105835000.0,2293000000.0,-59.59%,N/A,-2.05,2615.0,Finance
179,000617,CNPC CAPITAL COMPA,7.30,0.14%,0.01,66163000.0,482987000.0,92161000000.0,63.82%,17.14,0.43,4266.0,Finance
180,000619,CONCH (ANHUI) ENER,6.52,-1.06%,-0.07,2036000.0,13274000.0,2372000000.0,-14.42%,N/A,-0.24,4294.0,Non-Energy Minerals
181,000620,MACROLINK CULTURAL,1.89,5.00%,0.09,40296000.0,76160000.0,3414000000.0,-22.75%,N/A,-2.08,6197.0,Finance
182,000622,HENGLI INDUSTRIAL,4.24,-2.08%,-0.09,5820000.0,24676000.0,1841000000.0,-17.21%,N/A,-0.03,N/A,Producer Manufacturing
183,000623,JILIN AODONG PHARM,17.31,-0.40%,-0.07,8405000.0,145488000.0,19794000000.0,23.62%,9.34,1.95,5399.0,Health Technology
184,000625,CHONG QING CHANGAN,15.01,-2.85%,-0.44,210439000.0,3159000000.0,133890999999.99998,-11.78%,14.69,1.03,42894.0,Consumer Durables
185,000626,GRAND INDUSTRIAL H,7.72,-0.77%,-0.06,1860000.0,14358000.0,3960000000.0,-33.67%,32.84,0.24,1039.0,Distribution Services
186,000627,HUBEI BIOCAUSE PH,3.60,-1.37%,-0.05,104698000.0,376913000.0,18033000000.0,12.65%,103.45,0.03,2098.0,Health Technology
187,000628,CHENGDU HI-TECH DE,15.86,-2.34%,-0.38,5270000.0,83588000.0,5721000000.0,-6.02%,25.51,0.62,1168.0,Consumer Durables
188,000629,PANGANG GP VANADIU,3.99,-0.99%,-0.04,31625000.0,126183000.0,37511000000.0,-30.23%,28.50,0.14,3600.0,Process Industries
189,000630,TONGLING NONFERROU,3.22,-1.83%,-0.06,67859000.0,218505000.0,34527000000.0,9.70%,12.30,0.26,12960.0,Non-Energy Minerals
190,000631,SHUNFA HENGYE CORP,3.12,0.00%,0.00,6837000.0,21333000.0,6887000000.0,-31.05%,49.45,0.06,N/A,Finance
191,000632,FUJIAN SANMU GROUP,4.48,-1.10%,-0.05,7209000.0,32298000.0,2109000000.0,6.84%,136.17,0.03,N/A,Distribution Services
192,000633,XINJIANG HEJIN HLD,6.90,-1.15%,-0.08,4135000.0,28533000.0,2688000000.0,-20.86%,560.98,0.01,N/A,Non-Energy Minerals
193,000635,N/YINGLIGHT CHEMIC,8.90,-2.52%,-0.23,4314000.0,38395000.0,2781000000.0,-13.79%,N/A,-1.65,2009.0,Process Industries
194,000636,FENGHUA ADV TECH,15.28,-2.05%,-0.32,8926000.0,136386000.0,18049000000.0,-16.22%,94.61,0.16,7374.0,Electronic Technology
195,000637,MAOMING PETRO-CHEM,3.42,1.18%,0.04,4198000.0,14358000.0,1757000000.0,-29.29%,N/A,-0.30,N/A,Process Industries
196,000638,VANFUND URBAN INVE,6.77,-1.46%,-0.10,13194000.0,89326000.0,2130000000.0,29.15%,313.43,0.02,N/A,Technology Services
197,000639,XIWANG FOODSTUFFS,4.70,-1.05%,-0.05,3113000.0,14629000.0,5127000000.0,17.28%,N/A,-0.59,1850.0,Consumer Non-Durables
198,000650,RENHE PHARMACY CO,6.66,0.45%,0.03,38339000.0,255336000.0,9146000000.0,12.56%,15.53,0.43,6062.0,Health Technology
199,000651,GREE ELEC APPLICAN,36.96,-2.48%,-0.94,22323000.0,825049000.0,203211000000.0,23.82%,8.20,4.51,72380.0,Producer Manufacturing
200,000652,TIANJIN TEDA CO. L,4.42,0.00%,0.00,11998000.0,53031000.0,6522000000.0,10.78%,36.08,0.12,1636.0,Distribution Services
201,000655,SHANDONG JINLING M,6.72,-0.59%,-0.04,2643000.0,17760000.0,4025000000.0000005,-11.52%,22.39,0.30,2413.0,Non-Energy Minerals
