,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
829,2660,ZENGAME TECHNOLOGY HLDG LTD,3.06,2.00%,0.06,700000.0,2142000.0,3090000000.0,94.80%,3.97,0.77,N/A,Technology Services
830,2666,GENERTEC UNIVERSAL MED GP CO LTD,4.10,0.24%,0.01,2758000.0,11308000.0,7736000000.0,-10.89%,3.77,1.17,20077.0,Finance
831,2669,CHINA OVERSEAS PROPERTY HLDGS LTD,8.61,-0.46%,-0.04,8160000.0,70262000.0,28431000000.0,10.76%,22.23,0.39,57425.0,Finance
832,267,CITIC LIMITED,8.23,0.24%,0.02,4519000.0,37190000.0,238831000000.0,-3.64%,3.17,2.59,161408.0,Finance
833,2678,TEXHONG INTERNATIONAL GROUP LTD,5.20,0.97%,0.05,176000.0,915200.0,4728000000.0,-30.69%,18.31,0.28,30206.0,Process Industries
834,268,KINGDEE INTL SOFTWARE GROUP,13.68,1.79%,0.24,8889000.0,121598000.0,46629000000.0,-20.91%,N/A,-0.14,12036.0,Technology Services
835,2680,INNOVAX HOLDINGS LTD,0.295,-1.67%,-0.005,50000.0,14750.0,120000000.0,7.14%,N/A,-0.02,N/A,Finance
836,2688,ENN ENERGY HOLDINGS LTD,88.05,1.15%,1.00,691308.0,60870000.0,98239000000.0,-32.79%,14.54,6.07,N/A,Utilities
837,2689,NINE DRAGONS PAPER HOLDINGS,4.45,-1.98%,-0.09,9962000.0,44331000.0,21303000000.0,-34.96%,N/A,-0.20,20098.0,Process Industries
838,2696,SHANGHAI HENLIUS BIOTECH INC,11.44,2.33%,0.26,48800.0,558272.0,6076000000.0,-26.25%,N/A,-1.48,3406.0,Health Technology
839,2698,WEIQIAO TEXTILE CO,1.37,3.79%,0.05,497500.0,681575.0,1577000000.0,-14.29%,N/A,-1.51,38000.0,Process Industries
840,27,GALAXY ENTERTAINMENT GROUP LIMITED,54.65,-0.64%,-0.35,5493000.0,300213000.0,240216000000.0,16.71%,N/A,-0.79,17000.0,Consumer Services
841,270,GUANGDONG INVESTMENT,6.12,-0.49%,-0.03,6036000.0,36940000.0,40208000000.0,-19.29%,8.40,0.73,10587.0,Utilities
842,2708,IBO TECHNOLOGY COMPANY LTD,0.495,22.22%,0.090,13688000.0,6776000.0,286929000.0,-80.08%,N/A,-0.41,N/A,Technology Services
843,271,ASIASEC PROPERTIES LTD,0.192,1.05%,0.002,57000.0,10944.0,235727000.0,-51.90%,N/A,-0.04,N/A,Finance
844,272,SHUI ON LAND LIMITED,0.83,1.22%,0.01,6563000.0,5447000.0,6568000000.0,-19.93%,6.32,0.13,3098.0,Finance
845,2722,CHONGQING MACHINERY & ELEC CO LTD,0.55,0.00%,0.00,420000.0,231000.0,2027000000.0000002,-3.51%,5.58,0.10,7837.0,Producer Manufacturing
846,273,MASON GROUP HOLDINGS LTD,0.032,-3.03%,-0.001,4620000.0,147840.0,1464000000.0,26.92%,N/A,-0.01,N/A,Finance
847,2738,HUAJIN INTERNATIONAL HOLDINGS LTD,1.22,1.67%,0.02,152000.0,185440.0,720000000.0,-40.59%,N/A,-0.32,1170.0,Non-Energy Minerals
848,274,RENAISSANCE ASIA SILK ROAD GP LTD,0.125,-9.42%,-0.013,3070000.0,383750.0,250926000.0,-41.89%,N/A,-0.03,N/A,Non-Energy Minerals
849,276,MONGOLIA ENERGY CORP LTD,0.65,-2.99%,-0.02,6406.0,4164.0,126044000.0,-51.09%,N/A,-8.52,N/A,Energy Minerals
850,2772,ZHONGLIANG HOLDINGS GROUP CO LTD,0.455,3.41%,0.015,4523000.0,2057999.9999999998,1576000000.0,-50.56%,N/A,-0.41,4419.0,Finance
851,2777,GUANGZHOU R&F PROPERTIES,1.32,0.76%,0.01,13504000.0,17826000.0,4916000000.0,-18.13%,N/A,-4.86,27162.0,Finance
852,2779,CHINA XINHUA EDUCATION GP LTD,0.69,-4.17%,-0.03,1733000.0,1196000.0,1158000000.0,-32.71%,3.98,0.17,2297.0,Consumer Services
853,2789,YUANDA CHINA HOLDINGS LTD,0.044,4.76%,0.002,2049999.9999999998,90200.0,260767000.0,13.51%,3.36,0.01,2511.0,Industrial Services
854,2798,PERENNIAL ENERGY HLDGS LTD,1.13,0.89%,0.01,215000.0,242950.0,1792000000.0,-27.74%,2.08,0.54,3619.0,Energy Minerals
855,2799,CHINA HUARONG ASSET MANAGEMENT CO,0.390,-1.27%,-0.005,5060000.0,1973000.0,31697000000.0,17.91%,N/A,-0.41,4196.0,Finance
856,28,TIAN AN CHINA INVESTMENTS CO,4.02,0.50%,0.02,2000.0,8039.999999999999,5864000000.0,-0.74%,3.86,1.04,1182.0,Finance
857,280,KING FOOK HOLDINGS LIMITED,0.500,1.01%,0.005,626000.0,313000.0,450132000.0,26.64%,5.73,0.09,N/A,Retail Trade
858,285,BYD ELECTRONIC INTERNATIONAL CO. LT,30.05,-0.17%,-0.05,2587000.0,77735000.0,67821000000.0,37.44%,31.66,0.95,93000.0,Electronic Technology
859,2858,YIXIN GROUP LTD,0.81,0.00%,0.00,3432000.0,2780000.0,5188000000.0,-13.83%,12.64,0.07,4106.0,Finance
860,286,AIDIGONG MATERNAL & CHILD HLTH LTD,0.320,1.59%,0.005,4102000.0000000005,1313000.0,1368000000.0,-26.23%,N/A,-0.04,1581.0,Health Services
861,2869,GREENTOWN SERVICE GROUP CO LTD,3.80,0.80%,0.03,4709000.0,17892000.0,12186000000.0,-43.19%,19.19,0.20,44495.0,Finance
862,2877,CHINA SHINEWAY PHARMACEUTICAL GR,8.02,1.65%,0.13,968000.0,7763000.0,5960000000.0,29.13%,7.22,1.11,4131.0,Health Technology
863,2878,SOLOMON SYSTECH(INTERNATIONAL)LTD,0.405,-1.22%,-0.005,2426000.0,982530.0,1022999999.9999999,-26.75%,4.64,0.09,N/A,Electronic Technology
864,288,WH GROUP LIMITED,4.05,0.25%,0.01,11963000.0,48449000.0,51834000000.0,-27.99%,4.84,0.84,104000.0,Consumer Non-Durables
865,2882,HONG KONG RESOURCES HOLDINGS CO. LT,0.68,0.00%,0.00,814963.0,554175.0,183377000.0,134.48%,N/A,-0.33,N/A,Retail Trade
866,2885,PEIPORT HOLDINGS LTD,0.355,0.00%,0.000,18000.0,6390.0,142000000.0,-1.39%,N/A,-0.01,N/A,Electronic Technology
867,2886,BINHAI INVESTMENT CO LTD,1.64,-1.20%,-0.02,1938000.0,3178000.0,2246000000.0,3.18%,6.82,0.24,1722.0,Utilities
868,289,WING ON CO INTERNATIONAL,13.18,0.00%,0.00,1000.0,13180.0,3831000000.0,-22.17%,N/A,-1.03,N/A,Retail Trade
869,29,DYNAMIC HOLDINGS,12.00,0.00%,0.00,130000.0,1560000.0,2852000000.0,32.30%,N/A,-0.07,N/A,Finance
870,290,GOFINTECH INNOVATION LIMITED,0.194,-0.51%,-0.001,40000.0,7760.0,257004000.00000003,-1.48%,N/A,-0.06,N/A,Finance
871,291,CHINA RESOURCES BEER (HOLDINGS) CO,48.20,0.21%,0.10,3160000.0,152333000.0,156045000000.0,-11.50%,30.08,1.60,24000.0,Consumer Non-Durables
872,292,ASIA STANDARD HOTEL GROUP,0.090,-2.17%,-0.002,65175.0,5866.0,185660000.0,-28.13%,N/A,-0.11,N/A,Finance
873,293,CATHAY PACIFIC AIRWAYS,8.66,-0.12%,-0.01,9824000.0,85073000.0,55811000000.0,1.76%,33.03,0.33,16462.0,Transportation
874,2942,ZHONG JI LONGEVITY SCIENCE GP LTD,0.250,0.00%,0.000,21025.0,5256.0,113860000.0,-56.09%,N/A,,N/A,Finance
875,295,KONG SUN HLDGS,0.046,-11.54%,-0.006,70000.0,3220.0,778151000.0,26.83%,N/A,-0.02,N/A,Utilities
876,297,SINOFERT HOLDINGS,1.01,-0.98%,-0.01,2552000.0,2578000.0,7165000000.0,-2.86%,5.30,0.19,4504.0,Process Industries
877,3,HONGKONG & CHINA GAS CO. LTD.,6.40,0.79%,0.05,6208000.0,39729000.0,118490000000.0,-22.28%,24.40,0.28,2110.0,Utilities
878,301,SANVO FINE CHEMICALS GROUP LTD,1.33,0.00%,0.00,123200.0,163856.0,625433000.0,0.21%,106.40,0.01,1252.0,Process Industries
879,302,CMGE TECHNOLOGY GP LTD,1.72,0.00%,0.00,2406000.0,4138000.0,4735000000.0,-20.81%,N/A,-0.08,1165.0,Technology Services
880,303,VTECH HLDGS,46.90,0.75%,0.35,165215.0,7749000.0,11767000000.0,-10.50%,10.12,4.63,21600.0,Consumer Durables
881,305,WULING MOTORS HLDGS LTD,0.72,0.00%,0.00,1300000.0,936000.0,2375000000.0,-30.77%,128.57,0.01,8700.0,Producer Manufacturing
882,308,CHINA TRAVEL INTERNATIONAL,1.63,1.24%,0.02,1968000.0,3208000.0,8914000000.0,8.05%,N/A,-0.06,6246.0,Consumer Services
883,309,XINHUA NEWS MEDIA HLDGS LTD,0.040,5.26%,0.002,802000.0,32080.0,73381000.0,-42.42%,N/A,-0.01,1144.0,Commercial Services
884,31,CHINA AEROSPACE INTERNATIONAL HLDGS,0.380,0.00%,0.000,1372000.0,521360.0,1172000000.0,-15.56%,N/A,-0.04,7489.0,Electronic Technology
885,310,PROSPERITY INVESTMENT HOLDINGS LTD,0.016,0.00%,0.000,115000.0,1840.0,19381000.0,-33.33%,N/A,-0.00,N/A,Finance
886,313,RICHLY FIELD CHINA DEVELOPMENT L,0.011,0.00%,0.000,900000.0,9900.0,256704000.0,-8.33%,0.18,0.06,N/A,Finance
887,314,SIPAI HEALTH TECHNOLOGY CO LTD,7.06,0.43%,0.03,659800.0,4658000.0,5364000000.0,N/A,N/A,-2.05,3210.0,Retail Trade
888,315,SMARTONE TELECOMMUNICATIONS HLDGS,4.66,0.65%,0.03,152500.0,710650.0,5123000000.0,11.38%,12.05,0.39,1737.0,Communications
889,316,ORIENT OVERSEAS INT,132.8,2.00%,2.6,604905.0,80331000.0,85981000000.0,-50.23%,1.12,118.15,11188.0,Transportation
890,32,CROSS-HARBOUR(HLDGS),8.31,-1.07%,-0.09,1485.0,12340.0,3131000000.0,-22.37%,N/A,-1.19,N/A,Consumer Services
891,321,TEXWINCA HLDGS,1.26,2.44%,0.03,88000.0,110880.0,1699000000.0,-15.17%,23.16,0.05,9784.0,Process Industries
892,322,TINGYI(CAYMAN ISLANDS)HLDG CORP,11.12,2.39%,0.26,5545000.0,61663000.0,61189000000.0,-12.82%,20.48,0.54,64302.00000000001,Consumer Non-Durables
893,326,CHINA STAR ENTERTAINMENT,0.81,2.53%,0.02,20585.0,16674.0,1944000000.0,-2.24%,N/A,-0.04,N/A,Consumer Services
894,327,PAX GLOBAL TECHNOLOGY LIMITED,6.41,0.94%,0.06,462000.0,2961000.0,6822000000.0,-18.90%,5.62,1.17,1712.0,Electronic Technology
895,328,ALCO HOLDINGS,3.23,17.88%,0.49,2490000.0,8042999.999999999,217986000.0,515.10%,N/A,-32.71,N/A,Consumer Durables
896,33,INTERNATIONAL GENIUS CO,7.91,-8.02%,-0.69,224000.0,1772000.0,4620000000.0,319.51%,N/A,-0.04,N/A,Finance
897,330,ESPRIT HOLDINGS LTD,0.52,0.00%,0.00,483857.0,251606.0,1472000000.0,-58.73%,N/A,-0.23,2230.0,Retail Trade
898,3300,CHINA GLASS HOLDINGS LIMITED,0.80,1.27%,0.01,150000.0,120000.0,1331000000.0,-31.30%,9.59,0.08,4162.0,Process Industries
899,3301,RONSHINE CHINA HOLDINGS LIMITED,0.280,0.00%,0.000,413500.0,115780.0,471361000.0,-69.89%,N/A,-7.71,1215.0,Finance
900,3302,KINERGY CORPORATION LTD,0.255,-7.27%,-0.020,10540000.0,2688000.0,253108000.0,-48.11%,8.92,0.03,N/A,Producer Manufacturing
901,3303,JUTAL OFFSHORE OIL SERVICE LIMITED,0.58,-1.69%,-0.01,816000.0,473280.0,1169000000.0,28.77%,N/A,-0.14,2739.0,Industrial Services
902,3306,JNBY DESIGN LTD,8.93,-0.78%,-0.07,34500.0,308085.0,4486000000.0,22.62%,8.17,1.11,1497.0,Consumer Non-Durables
903,3308,GOLDEN EAGLE RETAIL GROUP LIMITED,6.54,-0.15%,-0.01,38600.0,252444.0,10874000000.0,13.52%,12.35,0.53,2115.0,Retail Trade
904,3309,C-MER EYE CARE HLDGS LTD,4.11,2.49%,0.10,1106000.0,4546000.0,5079000000.0,2.43%,N/A,-0.02,2115.0,Health Services
905,331,FSE LIFESTYLE SERVICES LTD,6.04,2.20%,0.13,77000.0,465080.0,2659000000.0,17.03%,5.08,1.19,20004.0,Commercial Services
906,3311,CHINA STATE CONSTRUCTION INTL HLDG,9.50,1.28%,0.12,1434000.0,13627000.0,47253000000.0,21.82%,6.01,1.58,N/A,Industrial Services
907,3313,ARTGO HOLDINGS LIMITED,0.234,3.54%,0.008,639500.0,149643.0,69749000.0,-54.49%,N/A,-0.68,N/A,Non-Energy Minerals
908,3315,GOLDPAC GROUP LIMITED,1.50,0.67%,0.01,74000.0,111000.0,1209000000.0,-8.60%,7.11,0.21,1583.0,Electronic Technology
909,3316,BINJIANG SVC GROUP CO LTD,20.10,-1.47%,-0.30,176000.0,3538000.0,5639000000.0,-2.86%,11.61,1.73,10336.0,Finance
910,3319,A-LIVING SMART CITY SERVICES CO LTD,4.99,1.01%,0.05,4353000.0,21720000.0,7015000000.0,-40.41%,3.29,1.52,95102.0,Finance
911,332,YUAN HENG GAS HOLDINGS LIMITED,0.078,-1.27%,-0.001,44000.0,3432.0,517104000.00000006,-84.04%,14.72,0.01,N/A,Electronic Technology
912,3320,CHINA RESOURCES PHARMACEUTICAL GR,5.82,1.22%,0.07,9401000.0,54714000.0,36124000000.0,24.46%,8.82,0.66,67000.0,Health Technology
913,3322,WIN HANVERKY HOLDINGS LIMITED,0.182,0.00%,0.000,2000.0,N/A,233761000.0,-28.63%,23.33,0.01,19000.0,Consumer Non-Durables
914,3323,CHINA NATIONAL BUILDING MATERIAL CO,4.56,-0.22%,-0.01,14096000.0,64278000.00000001,38547000000.0,-41.26%,4.09,1.11,150457.0,Non-Energy Minerals
915,3326,PERFECT GROUP INTL HLDGS LTD,0.184,-1.08%,-0.002,45000.0,8280.0,250769000.0,-11.96%,8.44,0.02,N/A,Consumer Durables
916,3329,BOCOM INTERNATIONAL HOLDINGS CO LTD,0.400,-1.23%,-0.005,248037.0,99215.0,1107000000.0,-32.50%,N/A,-1.09,N/A,Finance
917,3330,LINGBAO GOLD GP CO LTD,1.33,0.00%,0.00,598000.0,795340.0,1149000000.0,49.44%,4.04,0.33,N/A,Non-Energy Minerals
918,3331,VINDA INTERNATIONAL HOLDINGS LTD,17.74,3.14%,0.54,7101000.0,125974000.0,20697000000.0,-20.00%,113.07,0.16,12112.0,Consumer Non-Durables
919,3336,JU TENG INTERNATIONAL HOLDING LTD,1.14,5.56%,0.06,146000.0,166440.0,913316000.0,-24.48%,5.63,0.20,30000.0,Electronic Technology
920,3337,ANTON OILFIELD SERVICES GROUP,0.445,-1.11%,-0.005,1974000.0,878430.0,1353000000.0,1.12%,3.91,0.12,5829.0,Energy Minerals
921,3339,LONKING HOLDINGS LTD,1.40,-0.71%,-0.01,1360000.0,1904000.0,6035000000.0,-5.37%,12.97,0.11,7762.0,Producer Manufacturing
922,335,UPBEST GROUP,0.59,0.00%,0.00,36000.0,21240.0,1583000000.0,-21.33%,15.78,0.04,N/A,Finance
923,336,HUABAO INTERNATIONAL HOLDINGS LTD,3.09,-2.83%,-0.09,1082000.0,3343000.0,10271000000.0,-23.74%,N/A,-0.37,3875.0,Consumer Non-Durables
924,3360,FAR EAST HORIZON LIMITED,5.55,0.00%,0.00,2668000.0,14806000.0,23204000000.0,-12.96%,3.60,1.70,21886.0,Finance
925,3366,OVERSEAS CHINESE TOWN(ASIA)HLDGS,0.54,-6.90%,-0.04,44000.0,23760.0,434052000.0,-39.58%,N/A,-3.26,N/A,Finance
926,3368,PARKSON RETAIL GROUP LTD,0.121,-3.20%,-0.004,3500.0,N/A,329317000.0,-5.30%,N/A,-0.16,4054.9999999999995,Retail Trade
927,337,GREENLAND HONG KONG HOLDINGS LTD,0.365,2.82%,0.010,1363000.0,497495.0,983062000.0,-59.20%,1.84,0.20,3014.0,Finance
928,3377,SINO-OCEAN GROUP HOLDINGS LTD,0.405,1.25%,0.005,17069000.0,6913000.0,3038000000.0,-66.94%,N/A,-2.36,13428.0,Finance
929,3380,LOGAN GROUP COMPANY LTD,0.76,1.33%,0.01,9265000.0,7041000.0,4264000000.0,-65.60%,N/A,-1.75,N/A,Finance
930,3382,TIANJIN PORT DEVELOPMENT HDGS. LTD.,0.55,0.00%,0.00,72000.0,39600.0,3387000000.0,-6.78%,9.80,0.06,6141.0,Transportation
931,3383,AGILE GROUP HOLDING LTD,1.02,0.99%,0.01,32982999.999999996,33643000.0,4747000000.0,-50.33%,N/A,-4.24,101906.0,Finance
932,3389,HENGDELI HOLDINGS LIMITED,0.141,-2.76%,-0.004,568000.0,80088.0,638583000.0,-43.14%,N/A,-0.02,1565.0,Consumer Durables
933,3390,TYCOON GROUP HLDGS LTD,5.00,0.00%,0.00,640000.0,3200000.0,4000000000.0,218.47%,90.42,0.06,N/A,Distribution Services
934,3393,WASION HOLDINGS LTD,2.92,-0.68%,-0.02,400000.0,1168000.0,2896000000.0,12.64%,7.66,0.38,4521.0,Producer Manufacturing
935,3396,LEGEND HOLDINGS CORPORATION,7.51,0.13%,0.01,933500.0,7011000.0,17672000000.0,-17.67%,15.42,0.64,102187.0,Finance
936,3398,CHINA TING GROUP H,0.330,4.76%,0.015,2000.0,N/A,661443000.0,-3.08%,N/A,-0.07,4073.0000000000005,Consumer Non-Durables
937,3399,GUANGDONG YUEYUN TRANSPORTATION CO,1.42,-1.39%,-0.02,44000.0,62480.0,1280000000.0,89.47%,N/A,-0.22,17073.0,Retail Trade
938,34,KOWLOON DEVELOPMENT CO,8.10,1.25%,0.10,107000.0,866700.0,9413000000.0,-13.98%,7.84,1.03,2668.0,Finance
939,340,TONGGUAN GOLD GP LTD,0.66,-1.49%,-0.01,286800.0,189288.0,2727000000.0,69.24%,44.59,0.01,N/A,Non-Energy Minerals
940,341,CAFE DE CORAL HLDGS,10.18,0.99%,0.10,84000.0,855120.0,5838000000.0,-14.86%,53.58,0.19,19555.0,Consumer Services
941,343,CULTURECOM HOLDINGS,0.395,0.00%,0.000,1000.0,N/A,659119000.0,51.92%,N/A,-0.02,N/A,Commercial Services
942,345,VITASOY INTERNATIONAL HOLDINGS,10.70,2.29%,0.24,1974000.0,21122000.0,11222000000.0,-3.15%,251.17,0.04,N/A,Consumer Non-Durables
943,346,YANCHANG PETROLEUM INTL LTD,0.485,0.00%,0.000,37500.0,18188.0,533549999.99999994,-41.80%,N/A,-0.22,N/A,Distribution Services
944,348,CHINA HEALTHWISE HOLDINGS LTD,0.050,0.00%,0.000,622000.0,31100.0,38524000.0,-80.00%,N/A,-0.07,N/A,Consumer Durables
945,35,FAR EAST CONSORTIUM INTL,1.83,0.55%,0.01,358000.0,655140.0,4925000000.0,-19.23%,28.42,0.06,3900.0,Finance
946,353,ENERGY INTL INV HLDGS LTD,0.69,0.00%,0.00,456000.0,314640.0,497188000.0,18.97%,5.57,0.12,N/A,Industrial Services
947,354,CHINASOFT INTERNATIONAL LIMITED,4.36,-1.36%,-0.06,20965000.0,91408000.0,13020000000.0,-41.03%,14.60,0.31,82140.0,Technology Services
948,355,CENTURY CITY INTERNATIONAL HLDGS,0.240,0.00%,0.000,14000.0,3360.0,742217000.0,-25.03%,N/A,-0.07,1720.0,Consumer Services
949,356,DT CAPITAL LIMITED,0.082,-17.17%,-0.017,1110000.0,91020.0,270793000.0,200.00%,N/A,-0.01,N/A,Finance
950,357,HAINAN MEILAN INTL AIRPORT CO LTD,10.16,0.59%,0.06,1306000.0,13267000.0,4779000000.0,-48.57%,N/A,-0.37,1296.0,Transportation
951,36,FAR EAST HOLDINGS INTERNATIONAL LTD,0.103,-7.21%,-0.008,1008000.0,103824.0,120892000.0,-7.50%,N/A,-0.06,N/A,Finance
952,360,NEW FOCUS AUTO TECH HLDGS LTD,0.050,0.00%,0.000,19316000.0,965800.0,860847000.0,127.14%,N/A,-0.01,N/A,Producer Manufacturing
953,3600,MODERN DENTAL GROUP LIMITED,2.86,-1.38%,-0.04,932000.0,2666000.0,2774000000.0,21.85%,12.40,0.23,6830.0,Health Technology
954,3601,360 LUDASHI HOLDINGS LTD,1.25,0.00%,0.00,1000.0,1250.0,336250000.0,-9.42%,4.81,0.26,N/A,Finance
955,3603,XINJI SHAXI GROUP CO LTD,0.239,-2.45%,-0.006,33000.0,7887.0,358500000.0,-18.98%,N/A,-0.13,N/A,Finance
956,361,SINO GOLF HLDGS,0.064,4.92%,0.003,520000.0,33280.0,317276000.0,-34.41%,N/A,-0.00,N/A,Consumer Durables
957,3613,BEIJING TONG REN TANG CHINESE MEDIC,14.70,1.10%,0.16,764000.0,11231000.0,12171000000.0,48.37%,19.05,0.77,N/A,Health Technology
958,3616,EVER REACH GROUP (HLDGS) CO LTD,0.229,-8.40%,-0.021,2000.0,N/A,276000000.0,-61.67%,2.94,0.08,N/A,Finance
959,362,CHINA ZENITH CHEMICAL GROUP LTD.,0.71,1.43%,0.01,262500.0,186375.0,369284000.0,390.00%,N/A,-7.86,N/A,Utilities
960,363,SHANGHAI INDUSTRIAL HLDGS,11.46,0.35%,0.04,355400.0,4073000.0000000005,12416000000.0,5.55%,5.38,2.13,17905.0,Finance
961,3633,ZHONGYU ENERGY HOLDINGS LTD,5.61,0.72%,0.04,656000.0,3680000.0,15721000000.0,-17.20%,91.52,0.06,5067.0,Utilities
962,3636,POLY CULTURE GROUP CORPORATION LTD,8.38,0.00%,0.00,327800.0,2747000.0,2064000000.0,132.78%,N/A,-1.38,8175.000000000001,Consumer Services
963,3638,HUABANG TECHNOLOGY HOLDINGS LTD,0.375,-3.85%,-0.015,120000.0,45000.0,188533000.0,64.28%,N/A,-0.28,N/A,Distribution Services
964,3639,YIDA CHINA HOLDINGS LIMITED,0.141,0.00%,0.000,374000.0,52734.0,364340000.0,-6.00%,N/A,-0.32,N/A,Finance
965,3650,KEEP INC,29.20,0.69%,0.20,1112000.0,32459000.000000004,15245000000.0,N/A,N/A,,1243.0,Technology Services
966,3658,NEW HOPE SERVICE HOLDINGS LTD,1.14,0.88%,0.01,199000.0,226860.0,919962000.0,-38.92%,3.93,0.29,4030.9999999999995,Finance
967,3662,AOYUAN HEALTHY LIFE GROUP CO LTD,0.78,-1.27%,-0.01,4309000.0,3361000.0,573738000.0,-57.53%,N/A,,N/A,Finance
968,3666,SHANGHAI XNG HOLDINGS LTD,0.052,4.00%,0.002,152000.0,7904.0,112865000.0,-50.00%,N/A,-0.04,N/A,Consumer Services
969,3669,CHINA YONGDA AUTOMOBILES SER,3.42,0.00%,0.00,3401000.0,11632000.0,6652000000.0,-44.50%,4.06,0.84,16936.0,Retail Trade
970,367,CHUANGS CONSORTIUM INTERNATIONAL,0.51,0.00%,0.00,200252.0,102129.0,853002000.0,-53.64%,N/A,-0.58,N/A,Finance
971,3680,SUOXINDA HOLDINGS LTD,0.79,-3.66%,-0.03,350000.0,276500.0,541912000.0,26.23%,N/A,-0.35,N/A,Technology Services
972,3681,SINOMAB BIOSCIENCE LTD,1.53,-3.16%,-0.05,66000.0,100980.0,1635000000.0,-20.73%,N/A,-0.33,N/A,Health Technology
973,3690,MEITUAN,140.9,0.57%,0.8,10966000.0,1545000000.0,877046000000.0,-19.46%,325.03,0.43,92046.0,Transportation
974,3692,HANSOH PHARMACEUTICAL GROUP CO LTD,10.48,3.76%,0.38,8031000.000000001,84166000.0,59927000000.0,-38.38%,20.61,0.51,10523.0,Health Technology
975,3698,HUISHANG BANK CORPORATION LTD,2.35,0.00%,0.00,24000.0,56400.0,32641000000.0,-7.48%,2.09,1.13,11190.0,Finance
976,37,FAR EAST HOTELS & ENTERTAINMENT,1.45,2.84%,0.04,4474000.0,6487000.0,1061000000.0,96.88%,N/A,-0.01,N/A,Consumer Services
977,3700,INKEVERSE GROUP LTD,0.79,1.28%,0.01,352000.0,278080.0,1414000000.0,-32.76%,N/A,-0.11,1531.0,Technology Services
978,3708,CHINA SUPPLY CHAIN HOLDINGS LTD,0.113,-15.04%,-0.020,3875000.0,437875.0,744002000.0,3.10%,N/A,,N/A,Commercial Services
979,3709,EEKA FASHION HLDGS LTD,12.60,-2.63%,-0.34,736000.0,9274000.0,8823000000.0,17.64%,19.22,0.67,10327.0,Retail Trade
980,371,BEIJING ENTERPRISES WATER GP LTD,1.82,-1.09%,-0.02,7020000.0,12776000.0,18426000000.0,-18.58%,13.84,0.13,71973.0,Industrial Services
981,3718,BEIJING ENTERPRISES URBAN RES GROUP,0.57,3.64%,0.02,116000.0,66120.0,1980000000.0,-22.54%,7.39,0.08,51367.0,Industrial Services
982,372,PT INTERNATIONAL DEV CO LTD,0.081,-2.41%,-0.002,60000.0,4860.0,251276000.0,-22.19%,N/A,-0.08,N/A,Finance
983,3728,CHING LEE HOLDINGS LTD,0.105,5.00%,0.005,200000.0,21000.0,101300000.0,-27.54%,8.97,0.01,N/A,Finance
984,3737,ZHONGZHI PHARMACEUTICAL HLDGS LTD,1.14,1.79%,0.02,445000.0,507300.0,948638000.0,45.45%,7.67,0.15,2883.0,Health Technology
985,3738,VOBILE GROUP LTD,2.72,1.49%,0.04,4695000.0,12770000.0,5919000000.0,-25.98%,141.67,0.02,N/A,Technology Services
986,375,YGM TRADING,1.20,0.84%,0.01,20000.0,24000.0,197378000.0,-20.67%,N/A,-0.08,N/A,Consumer Non-Durables
987,3768,KUNMING DIANCHI WATER TREAT CO LTD,0.85,1.19%,0.01,19000.0,16149.999999999998,864453000.0,-44.37%,2.32,0.37,1492.0,Utilities
988,3773,YINSHENG DIGIFAVOR COMPANY LTD,2.14,3.38%,0.07,756000.0,1618000.0,859050000.0,191.55%,27.83,0.08,N/A,Finance
989,3778,CHINA WEAVING MATERIALS HLDGS LTD,0.400,-1.23%,-0.005,20000.0,8000.0,507202000.0,-10.99%,N/A,-0.01,2423.0,Process Industries
990,3789,ROYAL DELUXE HOLDINGS LTD,0.105,16.67%,0.015,12000.0,1260.0,108000000.0,-33.33%,5.90,0.02,N/A,Industrial Services
991,3798,HOMELAND INTERACTIVE TECHNOLOGY LTD,1.63,-4.12%,-0.07,172000.0,280360.0,2182000000.0,17.24%,4.54,0.37,N/A,Technology Services
992,3799,DALI FOODS GROUP COMPANY LIMITED,3.61,0.00%,0.00,13518000.0,48801000.0,49436000000.0,-0.28%,13.81,0.26,39518.0,Consumer Non-Durables
993,3800,GCL TECHNOLOGY HOLDINGS LTD,1.54,-1.91%,-0.03,41335000.0,63655000.0,42379000000.0,-50.53%,2.19,0.70,11527.0,Process Industries
994,3808,SINOTRUK (HONG KONG) LTD,15.10,-5.15%,-0.82,7945000.0,119967000.0,43955000000.0,81.53%,19.62,0.77,27080.0,Producer Manufacturing
995,3813,POU SHENG INTL (HOLDINGS) LIMITED,0.64,-1.54%,-0.01,4320000.0,2765000.0,3358000000.0,-20.73%,32.65,0.02,25800.0,Retail Trade
996,3818,CHINA DONGXIANG (GROUP) CO LTD,0.300,0.00%,0.000,1335000.0,400500.0,1759000000.0,-22.08%,15.63,0.02,N/A,Consumer Non-Durables
997,382,EDVANTAGE GROUP HOLDINGS LTD,2.46,-0.81%,-0.02,100435.0,247070.0,2821000000.0,19.97%,3.80,0.65,5800.0,Consumer Services
998,383,CHINA MEDICAL & HEALTHCARE GP LTD,0.89,0.00%,0.00,30000.0,26700.0,966545000.0,-16.56%,N/A,-0.17,2577.0,Health Services
